title,rating,ranking
Rinshi!! Ekoda-chan,5.52,10180
Robo to Shoujo (Kari),5.52,10181
Senjou no Valkyria Special,5.52,10182
Singles,5.52,10183
Moekan The Animation,5.51,10184
Monster High: Kowa-ike Girls,5.51,10185
Nakoruru: Ano Hito kara no Okurimono,5.51,10186
Namakura Gatana,5.51,10187
Nanocore 2016 Xinnian Tebie Ban,5.51,10188
Onaka Hime,5.51,10189
Onara Gorou,5.51,10190
PostPet Momobin,5.51,10191
RS Keikaku: Rebirth Storage,5.51,10192
Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,5.51,10193
Roba,5.67,9701
Shizuku,5.67,9702
Wakusei Daikaiju Negadon,5.51,10194
Wanna Be a Tuna,5.51,10195
Wish Me Mell,5.51,10196
B Who I Want 2 B,5.51,10197
Beatless Intermission,5.51,10198
Byeolnala Samchongsa,5.51,10199
Chains & Rings,5.51,10200
Chao You Bing,5.51,10201
Chuumon no Ooi Ryouriten (1993),5.51,10202
Dallos Special,5.51,10203
Sora to Umi no Aida,5.67,9703
Souten no Ken: Regenesis,5.67,9704
Spunky Afro Tiger Jet,5.67,9705
Tabidachi: Ami Shuushou,5.67,9706
Toho Cinemas & I Love Snoopy: The Peanuts Movie Collab Logo Eizou,5.67,9707
Turnover,5.67,9708
VS Knight Lamune & 40 Fresh,5.67,9709
Ankoku Cat VS,5.67,9710
Anokoro no Namida wa,5.67,9711
Armed Blue Gunvolt,5.67,9712
Bad Badtz-Maru no Ari to Kirigirisu,5.67,9713
"Blue Hawaii feat. Crush, Penomeco",5.67,9714
"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.",5.67,9715
California Crisis: Tsuigeki no Juuka,5.67,9716
Gooorgeous,5.67,9717
Grandeek,5.67,9718
Gun-dou Musashi,5.67,9719
Hadashi Neko,5.67,9720
Inuki Kanako Zekkyou Collection: Gakkou ga Kowai!,5.67,9721
It Girl,5.67,9722
Jakusansei Million Arthur Specials,5.67,9723
Kyoto Animation Koushiki Twitter: Itsumo Arigatou,5.67,9724
Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,5.47,10301
Docchi ni Suru?,5.51,10204
Garo: Honoo no Kokuin - Yurugaro,5.51,10205
Good Morning Althea,5.51,10206
Hoka Hoka Oden no Uta,5.51,10207
Kaze no Invitation,5.51,10208
Kipling Jr.,5.51,10209
Kyoufu no Bio Ningen Saishuu Kyoushi,5.51,10210
Lime-iro Ryuukitan X,5.51,10211
Mayoiga,5.51,10212
Ai to Shi,5.50,10213
Ali Baba to 40-hiki no Touzoku,5.50,10214
Are wa Dare?,5.50,10215
Chou Kousoku Gran Doll,5.50,10216
Exper Zenon,5.50,10217
Gift nor Art,5.50,10218
Gravity,5.50,10219
Happy ComeCome,5.50,10220
Hit wo Nerae!,5.50,10221
Houkiboshi,5.50,10222
Hyoutan,5.50,10223
I Love Picnic,5.50,10224
Koguma no Koro-chan,5.50,10225
Kyoufu Densetsu Kaiki! Frankenstein,5.50,10226
Lance N' Masques,5.50,10227
Mahou no Pen,5.50,10228
"Mini Toji: Kanami-Mihono no ""Toji Miko Taidou-hen"" 205-byou de Shoukai Tokuban!",5.50,10229
Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,5.50,10230
New Hal & Bons,5.50,10231
Pocari Sweat x Fuji Rock Festival ’17,5.50,10232
Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...,5.50,10233
Starry Tales: Seiza wa Toki wo Koete,5.50,10234
Teddy,5.50,10235
Templex,5.50,10236
Tough Guy!,5.50,10237
Trick or Alice,5.50,10238
Ubasuteyama,5.50,10239
Oyako Club,5.49,10240
Prayers,5.49,10241
Ringing City,5.49,10242
Salad Land,5.49,10243
Show By Rock!! x Joysound,5.49,10244
"Sou: Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?-hen",5.49,10245
Souseiki,5.49,10246
Swan,5.49,10247
"Wake Up, Girl Zoo! Taiwan de Go!",5.46,10351
Yumekuri,5.46,10352
Moving Colors,5.45,10353
Mugen Shinshi: Bouken Katsugeki-hen,5.45,10354
Ozmafia!!,5.45,10355
Mobile Suit Gundam-san (Movie),5.67,9725
"Mobile Suit SD Gundam Musha, Knight, Commando",5.67,9726
Ame no Ten Ten,5.66,9727
Chokin Senshi Cashman,5.66,9728
Chuumon no Ooi Ryouriten,5.66,9729
Dance XX,5.66,9730
Eizouken Mini Anime,5.66,9731
Endless Summer,5.66,9732
Everyday Affair,5.66,9733
Garugaku.: Sei Girls Square Gakuin,5.66,9734
Gaza: Changing the World,5.66,9735
Hyoutan Suzume,5.66,9736
Idol Jihen,5.66,9737
In the Sea and near a Girl.,5.66,9738
Initiation feat. Hatsune Miku,5.66,9739
Koroshiya 1 The Animation: Episode 0,5.66,9740
Luigi's Toy Adventure,5.66,9741
Makkuramori no Uta,5.66,9742
Mars Red: Zero Kikan Nippou,5.66,9743
Meiji x Kokosake & anohana Receipt Oubo Campaign,5.66,9744
Pokemon: Aki no Special,5.66,9745
Sakura Internet,5.66,9746
"Sono Toki, Kanojo wa.",5.66,9747
Space Station No.9,5.66,9748
Steady x Study,5.66,9749
Tanitsu Shikousei Overbloom,5.66,9750
Nanatsu no Bitoku Specials,5.47,10302
Next Senki Ehrgeiz,5.47,10303
Niedola,5.47,10304
Otona no Bouguya-san (Rimen),5.47,10305
OZ,5.47,10306
Shapeshifter,5.47,10307
Shinano Mainichi Shinbun,5.47,10308
Sora wa Koko ni Aru,5.47,10309
SOS TV Walpurgis Night Fever,5.47,10310
Tsukiyomi,5.47,10311
Violence Jack: Hell's Wind-hen,5.47,10312
Yasashii Lion,5.47,10313
Agitation!,5.47,10314
Aguu: Tensai Ningyou,5.47,10315
Amon Saga,5.47,10316
Bermuda Triangle: Colorful Pastrale,5.47,10317
Biohazard 4D-Executer,5.47,10318
Boku wa Konomama Kaeranai,5.47,10319
Car Radio,5.47,10320
Cosmos Pink Shock,5.47,10321
Galerians: Rion,5.47,10322
Hanasu na★,5.47,10323
Hit wo Nerae! Specials,5.47,10324
Hyper Sweet Power,5.47,10325
Jikuu Ihoujin Kyoko: Chocola ni Omakase!,5.47,10326
Kaumori,5.47,10327
Kimi ga Nozomu Eien: Gundam Parody,5.47,10328
Koukyousei Million Arthur,5.47,10329
KY-kei JC Kuuki-chan,5.47,10330
"""Kinako"" Movie x Mameshiba",5.46,10331
2.43 Mini Anime: Inside Story,5.46,10332
Ahiru no Pekkle no Suieitaikai wa Oosawagi,5.46,10333
Angel's Feather,5.46,10334
Beer Mukashi Mukashi,5.46,10335
Transformers: Robot Masters,5.49,10251
Tsuki no Uta,5.49,10252
Vanquished Queens Specials,5.49,10253
Watashi ga Nakou Hototogisu,5.49,10254
Tachiguishi Retsuden,5.49,10248
This Is Not Blue,5.49,10249
Time Slip Ichimannen: Prime Rose,5.49,10250
Saru Kani Gassen (1927),5.45,10356
Saru Masamune,5.45,10357
Shoumetsu Toshi,5.45,10358
Sparrow's Hotel,5.45,10359
Tejime,5.45,10360
Tekusuke Monogatari,5.45,10361
Zekkyou Gakkyuu: Tensei,5.45,10362
100%,5.45,10363
And And,5.45,10364
Apartment!,5.45,10365
Ariel Visual,5.45,10366
Aru Apartment no Isshitsu,5.45,10367
Balloon (Music),5.45,10368
Bunbuku Chagama (1958),5.45,10369
Capricorn,5.45,10370
Copihan,5.45,10371
Eien no Aselia,5.45,10372
Francesca,5.45,10373
Hiyoko Gumo,5.45,10374
I Love Sky,5.45,10375
Issei Kiyuukyoku: Divertimento,5.45,10376
Jijii: Owari no Hajimari,5.45,10377
JR Nishi Nihon: Summer Train!,5.45,10378
Kintarou Taiiku Nikki,5.45,10379
Kyoudai Koguma,5.45,10380
Malay Oki Kaisen,5.45,10381
Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,5.45,10382
Mazica Party,5.45,10383
Megami Paradise,5.45,10384
Mini Moni the TV,5.45,10385
11eyes Picture Drama,5.44,10386
2.43 Mini Anime: Fukui-ben Kouza,5.44,10387
Al Caral no Isan,5.44,10388
Asayake to Nettaigyo,5.44,10389
Blame! Prologue,5.44,10390
Candle,5.44,10391
Choro Q Dagram,5.44,10392
Dead Heat,5.44,10393
Dekobou Shingachou: Meian no Shippai,5.44,10394
Dream C Club Pure Songs Clips,5.44,10395
Fen Qing,5.44,10396
High School Agent,5.44,10397
Hungry Zombie Francesca!!,5.44,10398
Idol Fantasy,5.44,10399
Ikeike! Momon-chan,5.44,10400
Big Wars: Kami Utsu Akaki Kouya ni,5.46,10336
Bollogi Iyagi,5.46,10337
Cosmic Fantasy: Ginga Mehyou no Wana,5.46,10338
Cosmo Police Justy,5.46,10339
Crash!,5.46,10340
Gararin to Gororin,5.46,10341
Hanappe Bazooka,5.46,10342
Hentatsu,5.46,10343
Katsudou Shashin,5.46,10344
Otona no Bouguya-san II,5.46,10345
Sakura Yori Ai wo Nosete,5.46,10346
Santa Company: Manatsu no Merry Christmas,5.46,10347
Sugio: Mori de Koi wo Shite,5.46,10348
Tie Shan Gongzhu,5.46,10349
Virus: Virus Buster Serge,5.46,10350
Wonderland to Hitsuji no Uta,5.49,10255
Xmas Song,5.49,10256
Bakugan: Battle Planet,5.49,10257
Bic Contact X Mameshiba Collab CM,5.49,10258
Bloodivores,5.49,10259
Bouken Shite mo Ii Koro,5.49,10260
Condom Battler Gorou,5.49,10261
Devidol!,5.49,10262
Double-J,5.49,10263
DPR Special Movie,5.49,10264
Eiga Daisuki Pompo-san,5.49,10265
Fune wo Amu: Yokoku,5.49,10266
Geori-eui Mubeopja,5.49,10267
Kanimanji Engi,5.49,10268
Kanojo ga Kanji wo Suki na Riyuu.,5.49,10269
Message Song,5.49,10270
Milk House Dreaming: Ai no Shiki,5.49,10271
Ake-Vono,5.48,10272
Bad! Bad! Bad!,5.48,10273
Basilisk: Ouka Ninpouchou,5.48,10274
Brilliant Better,5.48,10275
Dennou Sentai Voogie's★Angel,5.48,10276
Duel Masters VSRF,5.48,10277
Gegege no Kitarou: Youkai Japan Rally 3D,5.48,10278
Gundress,5.48,10279
Happy Kappy,5.48,10280
Hokori Inu no Hanashi,5.48,10281
Ievan Polkka,5.48,10282
Kairisei Million Arthur,5.48,10283
Kakomareta Sekai,5.48,10284
Kamakura,5.48,10285
Kumo no Ito,5.48,10286
Love Will Find the Way Back Home,5.48,10287
MapleStory Special,5.48,10288
Mushi no Tameiki,5.48,10289
Onaka no Ookina Ouji-sama,5.48,10290
Ongeki,5.48,10291
Pacusi,5.48,10292
Peter Grill to Kenja no Jikan,5.48,10293
Shiguang Guiyu,5.48,10294
Shokupan Mimi Specials,5.48,10295
Sotsugyou M: Ore-tachi no Carnival,5.48,10296
Tanu no Magical Holiday,5.48,10297
Tsuki no Miya no Oujo-sama,5.48,10298
Xanadu Dragonslayer Densetsu,5.48,10299
Yakusoku no Neverland 2nd Season,5.48,10300
Katte ni Shirokuma,5.44,10401
Loups=Garous #Overture,5.44,10402
Mame-Mofu Collab Animation,5.44,10403
Marine Bloomin',5.44,10404
Modern No.2,5.44,10405
Namake Gitsune,5.44,10406
One Room Special,5.44,10407
Pepsi Nex x 009 Re:Cyborg,5.44,10408
Revenge of Green Mutant,5.44,10409
Si Ling Bianma: Zhi Shijie Caozong Zhe,5.44,10410
Ski Jumping Pairs: Road to Torino 2006,5.44,10411
Sousha wa Tada Senaka to Teikin de Kataru Nomi,5.44,10412
Sun Set Sun,5.44,10413
"Watashitachi, Luck Logic-bu!",5.44,10414
Yubikiri,5.44,10415
"Nemure Omoigo, Sora no Shitone ni",5.43,10416
Nissin Men-nashi Donbei x Himote House,5.43,10417
Nulu-chan to Boku,5.43,10418
Shimanchu MiRiKa,5.43,10419
Souiu Megane,5.43,10420
Spacy,5.43,10421
Top wo Nerae 2! Kagaku Kouza,5.43,10422
Yodel no Onna,5.43,10423
You Shoumei Bijutsukan Line,5.43,10424
Youkoso Uchuujin,5.43,10425
Yukimi-ka no Nichijou wa Honwari de Shimeru,5.43,10426
Ao no Strada,5.43,10427
Aru Otoko no Ikikata,5.43,10428
Atama wa Tsukaiyou. Card mo Tsukaiyou.,5.43,10429
Backkom: Jung-gug Gijeogwi,5.43,10430
Be Blues! Ao ni Nare,5.43,10431
Beat in Love,5.43,10432
Circuit Angel: Ketsui no Starting Grid,5.43,10433
Cream Lemon: Lemon Angel,5.43,10434
Delpower X Bakuhatsu Miracle Genki!,5.43,10435
Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,5.43,10436
Dounika Naru Hibi,5.43,10437
Experiment,5.43,10438
Glasslip,5.43,10439
Hikenai Guitar wo Hikundaze,5.43,10440
Kaijuu,5.43,10441
Kakusansei Million Arthur,5.43,10442
Kämpfer Picture Drama,5.43,10443
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas Pilot Film,5.43,10444
Maken Liner 0011 Henshin Seyo!,5.43,10445
Ai Tenchi Muyou! Recaps,5.42,10446
Akai Boushi,5.42,10447
Anitore! EX,5.42,10448
Cheating Craft,5.42,10449
Diabolik Lovers Recap,5.42,10450
Dokidoki Dream!!!,5.42,10451
Fushigi na Kusuri,5.42,10452
Futago no Mahoutsukai Lico to Gli,5.42,10453
Hashire Melos (1981),5.42,10454
Kaisei,5.42,10455
Mai Zhu,5.42,10456
Mario Kirby Meisaku Video,5.42,10457
Midori no Neko,5.42,10458
Minihams no Kekkon Song,5.42,10459
Nido to Mezamenu Komori Uta,5.42,10460
Ningyo no Hanashi,5.42,10461
Peeping Life: Gekijou Original-ban,5.42,10462
Sagashimono,5.42,10463
Sayonara Space Shuttle,5.42,10464
The Impression of First Gundam,5.42,10465
Uchuu Kyoudai: Apo's Dream,5.42,10466
Yuki no Yoru no Yume,5.42,10467
Nihonichi Momotarou,5.41,10468
Oosouji,5.41,10469
Power Dolls,5.41,10470
Samurai Spirits: Haten Gouma no Shou,5.41,10471
Satsujin Kippu wa Heart-iro,5.41,10472
Shiroi Michi,5.41,10473
Skirt no Naka wa Kedamono Deshita.,5.41,10474
Tarou-san no Kisha,5.41,10475
Tatamp,5.41,10476
Tengu Desu,5.41,10477
Tobacco to Hai,5.41,10478
Toyama Kankou Anime Project,5.41,10479
With You: Mitsumeteitai,5.41,10480
Yans! Gans! Meat or Die,5.41,10481
Youkai Ninpouchou Jiraiya!,5.41,10482
Zo Zo Zo Zombie-kun,5.41,10483
"""Star""t",5.41,10484
Akai Hayate,5.41,10485
Animagear,5.41,10486
Channel 5.5 4th Season Prologue,5.41,10487
Cornelis,5.41,10488
Cutie Honey Universe,5.41,10489
Fire Me Up,5.41,10490
Frogtoise,5.41,10491
Funny Pets 2nd Season,5.41,10492
Haja Kyosei G Dangaiou,5.41,10493
Hanaori,5.41,10494
Homé-Pato the Movie,5.41,10495
Imokawa Mukuzo: Genkanban no Maki,5.41,10496
Insomniac,5.41,10497
Juujika You and I,5.41,10498
Makoto-chan,5.41,10499
Chiisana Kinomi (1995),5.40,10500
Blend,5.36,10601
Chou no Sainan,5.36,10602
Clock Lock Works,5.36,10603
Eien no Hou,5.36,10604
Fr/day Night,5.36,10605
Fushigi no Umi no Nadia: Original Movie,5.36,10606
Haitoku Pistols no Kinkyuu Kaigi?,5.36,10607
Idol Memories,5.36,10608
Kagami,5.36,10609
Kataribe Shoujo Honoka,5.36,10610
Kusoge tte Iuna! Animation,5.36,10611
Netsuzou TRap,5.36,10612
Organic,5.36,10613
Pi~hyara Kouta,5.36,10614
R²: Rise R to the Second Power,5.36,10615
Sakana no Kuni,5.36,10616
Shounen Jack to Mahoutsukai,5.36,10617
Sono Me ga Mitsumeru Mono,5.36,10618
Tokyo Juushouden: Fuuma Gogyou Denshou,5.36,10619
Tomoe ga Yuku!,5.36,10620
Usagi to Kame (Music),5.36,10621
Usogui,5.36,10622
New My Tear CL Series,5.35,10623
Oira Sukeban,5.35,10624
SD Gundam Force,5.35,10625
Seishain Cyborg 003,5.35,10626
Shinpi no Hou,5.35,10627
"The Tales of Rien Village #1: ""Toilet ni Ittokiya""",5.35,10628
Timing,5.35,10629
Urawa no Usagi-chan Special,5.35,10630
Yakusai Kochou,5.35,10631
Yubi no Sukima-chan,5.35,10632
_Summer Specials,5.35,10633
Adesugata Mahou no Sannin Musume,5.35,10634
Angel (Special),5.35,10635
Blue Reflection Ray,5.35,10636
Christmas,5.35,10637
Crocotires Traction AAA,5.35,10638
Explorer Woman Ray,5.35,10639
Haruko no Bouken,5.35,10640
Houkago no Pleiades: Manner Movie,5.35,10641
Idol Ace,5.35,10642
InaDan Movie x Mameshiba Collab CM,5.35,10643
Marriage: Kekkon,5.35,10644
Military! Special,5.35,10645
Alice or Alice,5.34,10646
Anitore! EX: Jigoku no Training,5.34,10647
Asunal Kanayama,5.34,10648
Bishoujo Mobage: Mobami-chan,5.34,10649
Blame! Special,5.34,10650
Choushin Hime Dangaizer 3,5.40,10501
Clione no Akari,5.40,10502
Color Cycling,5.40,10503
Goldfish Fetish,5.40,10504
Gyo,5.40,10505
Inferno Cop: Fact Files,5.40,10506
Isekai Cheat Magician,5.40,10507
Jikkyou Chuukei,5.40,10508
Kara The Animation,5.40,10509
Kotowa Jiten: Hetana Teppou mo Kazu Ucha Ataru!,5.40,10510
Lost Forest,5.40,10511
Macross XX,5.40,10512
Nara Shika Monogatari,5.40,10513
Oira no Yakyuu,5.40,10514
One and Three Four,5.40,10515
Ookami wa Ookamida,5.40,10516
Pianoman Trailer,5.40,10517
Psychic Force,5.40,10518
Sajou no Yumekui Shoujo,5.40,10519
Tabi,5.40,10520
Wagamama High Spec,5.40,10521
Wake Up! Dodo,5.40,10522
Nameless Flipbook,5.39,10523
Nineko Gelée,5.39,10524
Nora to Oujo to Noraneko Heart,5.39,10525
Peeping Life: The Perfect Emotion Special,5.39,10526
Pops,5.39,10527
Saiko Robot Kombock,5.39,10528
Shin Megami Tensei: Tokyo Mokushiroku,5.39,10529
Swimming,5.39,10530
Television,5.39,10531
Urawa no Usagi-chan,5.39,10532
W: Wish Omake,5.39,10533
Akazukin to Kenkou,5.39,10534
Charady no Joke na Mainichi,5.39,10535
Devour Dinner,5.39,10536
Hwanggeum Nalgae 1.2.3.,5.39,10537
Hyakka Zukan,5.39,10538
Itsumademo Tabibito,5.39,10539
Jungle de Ikou!,5.39,10540
Kimi wa Tomodachi,5.39,10541
Kyojinzoku no Hanayome,5.39,10542
Märchen Mädchen,5.39,10543
"""Parade"" de Satie",5.38,10544
Compiler Festa,5.34,10651
1-gatsu ni wa Christmas,5.38,10545
2.43 Mini Anime: Volleyball Kouza,5.38,10546
3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,5.38,10547
Big Order (TV),5.38,10548
Bouken no Susume,5.38,10549
Detarame Rock & Roll Theory,5.38,10550
Dangobei Torimonochou: Hirake - Goma no Maki,5.34,10652
Dies Irae: Reimei,5.34,10653
Hatoya,5.34,10654
Kandagawa Jet Girls Recap,5.34,10655
Kitsutsuki Keikaku,5.34,10656
Light Speed Days,5.34,10657
Lord of Vermilion: Guren no Ou,5.34,10658
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,5.34,10659
Many Things SD Gundam,5.34,10660
Mini-Chara Macross,5.34,10661
Minihams no Ai no Uta,5.34,10662
Neon The Animation,5.34,10663
Norakuro Ittouhei,5.34,10664
Pacusi no Uta,5.34,10665
Phantom Yuusha Densetsu,5.34,10666
Prison Lab,5.34,10667
Raldessia Chronicles,5.34,10668
Scoopers,5.34,10669
Seiji no Rinrika,5.34,10670
Space Travelers The Animation,5.34,10671
Tokyo Juushouden,5.34,10672
Venus Project: Climax,5.34,10673
Watashi no Naka no Gensou-teki Sekaikan Oyobi Sono Kengen wo Souki Saseta Aru Genjitsu de no Dekigot,5.34,10674
Yami no Shihosha Judge,5.34,10675
Yaseruyagi,5.34,10676
Zekkyou Gakkyuu,5.34,10677
Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,5.33,10678
Onigiri,5.33,10679
Oshiri Kajiri Mushi (TV) 4th Season,5.33,10680
Sentou Yousei Shoujo Tasukete! Mave-chan,5.33,10681
Shin Saru Kani Gassen,5.33,10682
Susume! Gachimuchi Sankyoudai,5.33,10683
Ulysses: Jehanne Darc to Renkin no Kishi,5.33,10684
Usagi to Kame,5.33,10685
Yu☆Gi☆Oh!: Sevens,5.33,10686
ARP Backstage Pass: Celebrate Good Time - Short Stories,5.33,10687
Doubutsu Tonarigumi,5.33,10688
"Hello Again, JoJo",5.33,10689
Hulaing Babies Aratame: Staying Babies,5.33,10690
Kuripuri*Kuripura,5.33,10691
Michi (2004),5.33,10692
Elysium,5.32,10693
Genki-kun no Oshougatsu @ Tokyo-eki,5.32,10694
Ice,5.32,10695
Joker: Marginal City,5.32,10696
Juu-nin no Chiisa na Indian,5.32,10697
Kangaroo no Tanjoubi,5.32,10698
Makeruna!! Aku no Gundan!,5.32,10699
Nonsense Monogatari Dai Ippen: Sarugashima,5.32,10700
Ok? Alright!,5.32,10701
Soukihei MD Geist,5.32,10702
Space Neko Theater,5.32,10703
Taiyou no Hou: El Cantare e no Michi,5.32,10704
Toei Robot Girls,5.32,10705
Tokyo Vice,5.32,10706
Toushinden,5.32,10707
Wake Up,5.32,10708
Wolf Guy,5.32,10709
Osamishi Tani no Wakare Uta,5.31,10710
Ponkotsu Quest x Digimon Story: Cyber Sleuth - Hacker's Memory,5.31,10711
Scandal,5.31,10712
Shironeko Project: Zero Chronicle,5.31,10713
Tenkou Kotofumi,5.31,10714
Bokura no Hero,5.31,10715
Buddy Spirits,5.31,10716
Circus,5.31,10717
Fast Week,5.31,10718
Futari Zamurai Homare no Kawakiri,5.31,10719
Ghost,5.31,10720
Harbor Light Monogatari: Fashion Lala yori,5.31,10721
Heart Beat,5.31,10722
Hokuro Kyoudai Full Throttle!!!!,5.31,10723
Hoshi no Orpheus,5.31,10724
Keitai Shoujo,5.31,10725
Marine Dreamin',5.31,10726
Ai Uta: Since 2007,5.30,10727
Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,5.30,10728
Aoshima Megu,5.30,10729
Asobuild Concept Video,5.30,10730
Benkei tai Ushiwaka,5.30,10731
Byoudoku no Denpa,5.30,10732
Doamaiger D,5.30,10733
Fushigi Sekai Atagoul Monogatari,5.30,10734
Hand Shakers,5.30,10735
Ikeike! Momon-chan Specials,5.30,10736
Kage,5.30,10737
"Kaitei Daisensou: Ai no 20,000 Miles",5.30,10738
Manga Revue Haru,5.30,10739
Murder,5.30,10740
Osaru no Tairyou,5.30,10741
Outsider:Requiem,5.30,10742
Shin Tenchi Souzou,5.30,10743
Start,5.30,10744
Super Mario World: Mario to Yoshi no Bouken Land,5.30,10745
Suzume no Oyado,5.30,10746
Tarzan,5.30,10747
Wamono,5.30,10748
Nekketsu Uchuujin,5.29,10749
Netrun-mon the Movie,5.29,10750
Oshiri Kajiri Mushi (TV) 3rd Season,5.29,10751
Sakura,5.29,10752
Tensai Banpaku Opening,5.29,10753
Wena Wrist,5.29,10754
Bang Babang Bang!!!,5.29,10755
Cup of Smoke,5.29,10756
Heya (Music),5.29,10757
Kid's Castle,5.29,10758
Kojin Toshi,5.29,10759
Koro wa Yane no Ue,5.29,10760
Mameshi-Pamyu-Pamyu,5.29,10761
MapleStory,5.29,10762
Akaoni to Aooni no Tango,5.28,10763
Alice in Deadly School,5.28,10764
Alps no Shoujo Heidi Pilot,5.28,10765
Arara,5.28,10766
Chou Akuukan Bouheki Cheese Napolitan,5.28,10767
Crescendo Story,5.28,10768
Fairy Ngoo,5.28,10769
Hana to Chou,5.28,10770
Hoshi no Yuuenchi,5.28,10771
Hoshi Uranai Kirakira,5.28,10772
Jikuu Bouken Nuumamonjaa,5.28,10773
Katsura Hime,5.28,10774
Koisuru Niwatori,5.28,10775
Master of Torque 3,5.28,10776
Master of Torque: Epilogue,5.28,10777
Nobunaga-sensei no Osanazuma,5.28,10778
Sarasoujuu no Hana no Iro,5.28,10779
Toumei Ningen,5.28,10780
Wild 7 Another Bouryaku Unga,5.28,10781
Ni-hiki no Sanma (1968),5.27,10782
Origami of Landscape,5.27,10783
Osu,5.27,10784
Peeping Life: Shinkon-chan Kansai ni Irasshai,5.27,10785
Qiezi Mabo Forever,5.27,10786
Super Dragon Ball Heroes,5.27,10787
Tonight,5.27,10788
Zettai Junpaku♡Mahou Shoujo,5.27,10789
48x61,5.27,10790
Animatope,5.27,10791
Call Me Tonight,5.27,10792
Daimajuu Gekitou: Hagane no Oni,5.27,10793
Futago no Ookami Daibouken,5.27,10794
Green Dakara x Mirai no Mirai,5.27,10795
Happy Hour,5.27,10796
Home My Home,5.27,10797
Hungry to Win,5.27,10798
I Want Nothing,5.27,10799
Inaka Nezumi to Machi Nezumi,5.27,10800
Dies Irae,5.38,10551
Donna Donna,5.38,10552
Fantasia,5.38,10553
Ganbare Chibi Godzilla,5.38,10554
Gantz x Senran Kagura New Link,5.38,10555
Hatena☆Illusion,5.38,10556
Kakinoki Mokkii,5.38,10557
Kokuen,5.38,10558
Lightning Trap: Leina & Laika,5.38,10559
Majuu Sensen: The Apocalypse,5.38,10560
Makaryuudo Demon Hunter,5.38,10561
Minarai Diva,5.38,10562
Minna e wo Check!,5.38,10563
Mobile Suit Gakuen: G-Reco Koushien,5.38,10564
Monkey Punch no Sekai: Alice,5.38,10565
Mushiba Tetsudou,5.38,10566
Nekketsu Tantei Jimusho,5.38,10567
Prism,5.38,10568
Star Wars/Force no Kakusei,5.38,10569
Suzakinishi The Animation,5.38,10570
Techno Police 21C,5.38,10571
Tenrankai de Atta Onnanoko,5.38,10572
Virtual-san wa Miteiru,5.38,10573
Warui no wo Taose!! Salaryman Man,5.38,10574
Xiao Yeyou,5.38,10575
Yuki no Taiyou Pilot,5.38,10576
Muteki We Are One!!,5.37,10577
Oshiri Kajiri Mushi (TV) 2nd Season,5.37,10578
Pulsar,5.37,10579
Shashinki '87,5.37,10580
SOS TV Walpurgis Night Fever Episode 0,5.37,10581
TeNiOE,5.37,10582
Tsukiyo & Opal,5.37,10583
Uchuu no Hou: Reimei-hen,5.37,10584
Wake up!! Tamala,5.37,10585
112 Sabsections of Skyline,5.37,10586
Against,5.37,10587
Aru Zombie Shoujo no Sainan (ONA),5.37,10588
Bikini Warriors Special,5.37,10589
Fuyu no Yoru no Ohanashi,5.37,10590
Gijinka de Manabo!,5.37,10591
Green Dakara x Bakemono no Ko,5.37,10592
Hakyuu Houshin Engi,5.37,10593
Kuro Nyago,5.37,10594
Listeners,5.37,10595
makemagic,5.37,10596
2.43: Seiin Koukou Danshi Volley-bu Mini Anime,5.36,10597
Abashiri Ikka,5.36,10598
Amakage,5.36,10599
Arabian Night: Sindbad no Bouken,5.36,10600
Kumo ga Haretara,5.25,10851
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,5.25,10852
Milky Passion: Dougenzaka - Ai no Shiro,5.25,10853
Adobe Student and Teacher Edition,5.24,10854
Ascension from the Hell,5.24,10855
Awake,5.24,10856
Bouningen Weekend,5.24,10857
Chou Kidougai-ku: Kashiwa-no-Ha,5.24,10858
Henna ABC,5.24,10859
Irotoridori no Melody,5.24,10860
Izakaya no Ichiya,5.24,10861
Karo to Piyobupt: Ame no Hi,5.24,10862
Kitakaze Kozou no Kantarou,5.24,10863
Kowabon,5.24,10864
Mahou no Chocolate,5.24,10865
Mahoutsukai Nara Miso wo Kue!,5.24,10866
Miira no Yume,5.24,10867
Nosferatu,5.24,10868
Okuni no Tame ni,5.24,10869
Peeping Life,5.24,10870
Promised Town,5.24,10871
Roba Chotto Suneta,5.24,10872
Rokudou Juku,5.24,10873
Saboten ga Nikui,5.24,10874
